k30310
0.290000
216.000000
1348.750000
4.670000
603.070000
2271.820000
15655.000000
7619.160000
2100.000000
14.420000
12.910000
634.150000
350.000000
482.960000
1015.000000
4900.940000
27049.000000
18667.000000
487.000000
2225.200000
756.000000
149381.000000
4617.440000
4490.110000
0.470000
5.150000
365203.000000
2437.670000
2406.440000
221.000000
1253.400000
514.000000
4038.000000
900.000000
185073.000000
30377.000000
25052.000000
930.000000
3578.000000
413.210000
18693.000000
144115.000000
7819.000000
23033.000000
3091.740000
2.470000
1415.000000
11348.000000
4108.000000
1929.000000
857.000000
5226.000000
214251.000000
45243.000000
51151.000000
4895.000000
17622.000000
4.620000
91.180000
138.000000
1523.000000
1680.600000
2238.000000
966.000000
42127.000000
69107.000000
64219.000000
114.000000
2871.000000
0.070000
2051.000000
785.000000
2816.000000
360.000000
710.000000
101461.000000
43493.000000
29798.000000
18.490000
47.050000
331.000000
13562.000000
11755.000000
6500.000000
1294.000000
628.000000
1194.000000
8948.000000
7063.000000
3204.000000
2080.000000
71697.000000
3120.000000
36136.210000
1672.240000
6619.000000
6.040000
870.000000
5477.000000
2946.330000
1776.000000
175.270000
400.000000
74608.000000
139182.000000
17446.000000
5200.000000
1538.910000
972.000000
6738.300000
0.210000
551.620000
839.490000
1734.000000
4308.000000
891.480000
6709.000000
12649.000000
36253.000000
156403.000000
5090.430000
24550.000000
5858.320000
1212.000000
4343.000000
1690.540000
3621.000000
259.200000
378.190000
2720.000000
299.280000
52.830000
169797.000000
83632.000000
10446.000000
130.000000
67341.000000
18008.000000
24510.000000
6500.000000
5094.000000
4550.000000
4000.000000
0.560000
117.000000
1542.000000
11.180000
30237.000000
2.580000
1207.010000
19.860000
1853544.000000
10475.360000
211.310000
3600.000000
2854.070000
173635.000000
168344.000000
240366.000000
69192.000000
88.360000
5393.160000
336.700000
54824.000000
387.270000
2589.000000
0.850000
128.470000
47.000000
226.260000
12456.000000
31593.000000
101192.000000
19408.000000
14040.000000
2549.000000
2189.000000
6133.960000
16681.490000
20.000000
1139.440000
103795.000000
0.010000
24938.910000
10127.000000
1587.700000
137933.000000
1179458.000000
140551.000000
9.050000
47435.000000
13122.590000
344.000000
1150.000000
1725.060000
448.000000
1341.690000
6324.800000
1621943.010000
493414.000000
713240.000000
30428.000000
266011.000000
1658.000000
242.000000
1119.000000
3023.000000
2288.000000
117.000000
44.000000
12598.000000
5894.000000
17176.170000
477.000000
194005.000000
7818.000000
5240.000000
158.110000
600.000000
328.000000
362251.000000
19214.000000
1634.640000
502.410000
1858.000000
29247.000000
14072.000000
9447.350000
694.000000
398340.000000
1365.000000
4590.000000
82985.000000
66224.000000
22594.280000
4560.510000
129945.000000
17600.000000
5387.000000
2080.000000
182707.930000
1003297.920000
952891.540000
100899.390000
52010193.470000
24047.220000
26507.000000
2563437.000000
1728.000000
3393.500000
15460.760000
224784.030000
2712.000000
3880.300000
7849.000000
479.080000
326460.000000
12288.420000
1474.130000
26659.430000
334272.000000
13491.470000
242.020000
720495.000000
2040235.650000
46791.770000
33764.020000
624963.000000
33083.900000
649.240000
42125.610000
1138221.000000
9751.000000
23752.540000
2008.740000
52053.000000
970880.210000
3250.000000
15361.820000
6625.180000
55314.880000
803250.000000
121255.160000
105430.860000
27891626.470000
5190.040000
68.190000
19834.130000
41600.000000
263631.850000
49141.000000
33643.330000
1335.230000
3395723.000000
41396.900000
27341.770000
676.980000
991333.000000
128468.760000
1127.760000
47170.090000
479213.000000
3654.000000
35587.000000
27716.000000
264219.000000
1325.000000
10493.420000
2779.660000
7078.690000
8854.000000
10000.000000
103520.000000
1.000000
1375.910000
608.550000
3975.000000
3358.000000
0.660000
787.740000
159809.000000
3370.000000
14251.000000
53719.180000
52721.000000
575409.000000
1803.000000
16513.170000
274.340000
59300.000000
13477.000000
312.000000
4126.990000
394.300000
200000.410000
1427.770000
41.000000
118.790000
29863.000000
220.000000
464575.000000
19617.000000
12900.000000
677.785500
669.030000
10472.440000
7282.000000
122.140000
5348.910000
12545.000000
11880.000000
6148.000000
2884.000000
8610.000000
13988.110000
15500.000000
11478.770000
7624.000000
4360.000000
20766.200000
15.560000
4252.000000
14101.000000
15306.270000
135864.000000
1.000000
8680.000000
13692.000000
28240.000000
40075.000000
4351.000000
62691.000000
237.000000
2981.300000
7827.000000
800.000000
17151.510000
331410.100000
200000000.000000
576108.000000
0.400000
31835.160000
8014.000000
249.000000
3010.690000
23581.320000
13002.759000
991397.560000
18494.420000
7756489.000000
400.000000
5714.720000
6610.160000
11.000000
704.400000
4086.390000
3276.000000
9000.000000
52157.000000
102.000000
44.770000
108.310000
65.000000
0.620000
75215.000000
583.680000
9767.040000
38112.080000
13449.790000
7723.500000
600.000000
250.000000
624.880000
24691.600000
1942.680000
10.070000
442.440000
1002.050000
284.380000
23867.370000
1597.720000
734.130000
5.000000
8298.190000
600.000000
2462.000000
55753.000000
5039.390000
197.880000
146199.000000
163.190000
64.290000
200.000000
49397.000000
6.860000
80.940000
605.480000
54476.000000
31.040000
7973.320000
8007.770000
30429.500000
11686.000000
99204.000000
18592.600000
15.190000
3563.200000
40083.390000
720.000000
15563.000000
1599.380000
678916.000000
1000.000000
20.050000
325.610000
6642.530000
1854.960000
96.570000
24422.000000
694.400000
11825.830000
988.000000
3835.100000
271.540000
159.880000
3000.000000
6496.850000
151983.060000
1000.000000
663.350000
183.710000
43597.620000
632.970000
1701.590000
160000.000000
103.000000
10667.000000
118300.000000
1.000000
5140.000000
63718.760000
545.000000
1541935.500000
3079.530000
4206.000000
101.800000
94.350000
6168.000000
130941.440000
158271.900000
920520.000000
75856.800000
188.200000
7171.770000
140.000000
268972.900000
303.464000
8.337000
61.530000
813.400000
461.797000
11502.400000
409.500000
94500.000000
1841.000000
194.000000
78232.000000
200.000000
70.280000
28.360000
37740.577000
4228.000000
280.250000
1456.000000
4.900000
2821.000000
512959.300000
725.550000
44.550000
243.786000
14564.000000
6203.000000
5562.000000
98.000000
6645.000000
203.100000
17785.360000
130.600000
140.400000
7061.000000
47725.200000
7077.300000
1060.500000
157121.700000
6240.000000
67507.500000
17734.000000
62.010000
6628607.700000
17097.168000
12221.186000
33878.400000
255235.000000
69.000000
44.000000
6348.000000
485.080000
31211.600000
23484.825000
378.609000
4452.000000
3556.700000
2153.000000
180.530000
0.637000
8547.028000
4459.063000
1407.000000
4551.400000
1589.000000
6101.200000
5651.800000
15578.283000
36193.500000
0.434000
14487.200000
60752.300000
94500.000000
199618968.000000
3928.400000
828.100000
5065.360000
1239740.050000
4563.000000
130307.000000
7267524.430000
23422.700000
4187.000000
7119.700000
14129.500000
14319.200000
1241.000000
4539189.000000
11540.900000
537530.700000
469.000000
4812.500000
200000.410000
22224202.700000
63.020000
2535.400000
4700.040000
1170.000000
40.000000
1545.900000
126587.400000
4377.100000
624995.000000
87473.150000
1228.000000
54537.000000
1505.000000
20301.960000
35613.000000
1.307600
2999.000000
40193.300000
298550887.000000
29.000000
72.000000
28.000000
83.000000
7.000000
18933.470000
1545.740000
95.000000
124.000000
284.000000
196.000000
120.000000
21480.100000
209.000000
31.000000
14.000000
132.000000
15745.000000
67.000000
28.000000
37.000000
2.000000
991.000000
188.000000
769.000000
118.000000
91.000000
4.000000
53464.000000
34.300000
897776.668000
1330.054000
19000.000000
4876.000000
308676.200000
1409.500000
57833.590000
78965.199000
0.100000
48.600000
546.000000
56990.560000
1031.760000
15745.000000
1720.000000
10650.920000
637.000000
192915.100000
8971.900000
67846.940000
64755.600000
12439.700000
707.042000
58800.000000
29843.880000
2730.000000
819.000000
12630.100000
24210.470000
142991.470000
480.200000
2008056.320000
101385.000000
14089.600000
25273.000000
10871705.600000
8871.110000
2136.000000
49461.700000
3112.000000
1500.000000
3212118.000000
10157.700000
42247.160000
376292.000000
35431.840000
21.120000
2544753.510000
9606.800000
93.600000
298.100000
566.200000
74781.000000
52721.000000
71938.280000
800.000000
27272.280000
5347.310000
591635.000000
21050.302000
1220.800000
1072.400000
2055235.700000
14471.360000
14251.000000
349337.100000
13580.000000
8740.100000
3.790600
1300.560000
24435.000000
2045.000000
14338.000000
707.800000
25500.000000
198.990000
65815.340000
130448.000000
17915.640000
6076.010000
4539.690000
994.000000
3677.150000
2227.000000
20600.000000
49130.000000
5755.680000
3.160000
37500.000000
138953.000000
362.000000
189333.760000
26.960000
500.000000
3026.000000
18814.370000
130.800000
452.370000
1683.000000
3685.000000
86.000000
10850.000000
2000.000000
4067.000000
1183.000000
8188.550000
293.190000
118.790000
8361.010000
11690.170000
501.010000
2569.200000
3767.370000
768.660000
5575.070000
29456.900000
2475.980000
1620.900000
1858.180000
1149.570000
245.810000
1209.260000
3992.300000
3926.560000
33493.310000
13004.000000
479.760000
16534.080000
4233.000000
34196.000000
7546.000000
20000.000000
501.830000
1590000.000000
5740.000000
1106.700000
150182.480000
31270.000000
9268.000000
25.710000
74.900000
38307.000000
2023.000000
1389.000000
3112.260000
9655.000000
2163.000000
23153.150000
57766.000000
2192.930000
2367.650000
17736.100000
1845.800000
504.880000
3579.000000
20199.000000
0.910000
67766.000000
6596.000000
1530.000000
63470.110000
135.200000
75369.910000
33893.570000
4704.000000
4855.000000
11049.330000
2820.000000
6998.000000
17732.000000
138262.140000
3096.000000
9335.270000
12984.340000
2791.400000
2426.000000
1.210000
1703.000000
3383.080000
1000.000000
10209.660000
1684.760000
10000.000000
16113.000000
50981.000000
38170.000000
3848.000000
2096.000000
18596.410000
10946.000000
109272.450000
12518.000000
7779.670000
22138.000000
14.650000
7734.000000
16.770000
2632.560000
4339.830000
66645.110000
13154.000000
8289.000000
7399.000000
3362.500000
1163.940000
704128.750000
5695.570000
581.720000
12409.380000
209705.620000
188788.650000
46.710000
14351.000000
11005.150000
67.850000
1253.000000
5056.000000
26227.000000
17697.000000
2286.340000
1585312.000000
428.230000
2315.630000
5455.450000
7662.540000
5582.270000
2735.640000
16644.000000
250.000000
9561.000000
5862.000000
5809.470000
230.000000
6418.000000
10753.000000
45824.600000
87823.560000
1314.020000
2809.000000
70819.400000
1492.750000
6001.280000
36.690000
3541.000000
15276.090000
18157.000000
6779.250000
25252.100000
49507.000000
25325.000000
987.000000
18759.000000
0.050000
155.000000
6997.000000
21614.460000
48851.470000
18000.000000
66699.390000
29.380000
895.400000
3016.350000
42794.720000
129168.700000
15416.220000
11632.310000
253.910000
27810.870000
1176.790000
91.340000
17140.040000
27062.000000
5504.000000
13.060000
21603.000000
72.840000
9364.000000
7765.000000
85074.000000
840.570000
17159.000000
48813.000000
15915.000000
6326.520000
5826.000000
17377.000000
26731.810000
4933.000000
2288.000000
27.850000
292327.000000
813.000000
140000.000000
2432.000000
12893.000000
42.120000
1000.000000
1000.000000
8513.000000
188.790000
66090.700000
1585.000000
550.000000
1571.000000
12103.360000
98423.990000
2208.000000
63417.560000
14752.000000
13219.740000
14131.000000
11759.850000
20680.800000
23856.000000
3236.000000
3.160000
1027.000000
7.180000
5417.420000
1989.000000
1456.000000
225.260000
43.150000
0.490000
1241.000000
120.000000
1010.140000
1935.000000
110189.000000
3787.000000
303151.130000
78833.300000
100000.000000
52.800000
670.000000
42.120000
1661.800000
1.880000
1.300000
107867.000000
294340.000000
1636.000000
1286370.000000
5998.000000
980.000000
13331.000000
21.000000
59989.190000
2500.000000
1332.770000
3272.000000
5562.000000
642.600000
32805.000000
108020.000000
0.049000
9709.000000
100000.000000
1046.000000
269.480000
14930.000000
15630.993000
1638.000000
6107.000000
24.010000
6.870000
4163.600000
200.000000
5504.000000
516.000000
1017.800000
5439321.000000
19110.000000
32758.761000
200.200000
7.400000
2920.000000
1050.000000
7475783.700000
85444.000000
164074.000000
68821.000000
9288.590000
17417.400000
435818.000000
18240.000000
419841.000000
68994.000000
44.080000
200.000000
1466.660000
138275.530000
360919.300000
176475.000000
329.980000
45365.000000
46800.000000
24032.120000
918.000000
16172.100000
106966.000000
62.000000
671.300000
8220.180000
1000.000000
506741.000000
36066.700000
7417.000000
318882.000000
28977.000000
21960.000000
2111.000000
6612.950000
13345.000000
1690.780000
2438.000000
5316.000000
5899.000000
16163.000000
5500.000000
3419.840000
2994.210000
546.420000
34615.000000
15101.000000
56.790000
5.980000
13193.680000
0.930000
1.220000
22875.940000
2880.000000
43008.000000
5104.200000
40025.760000
1258.210000
500.000000
784.940000
18693.000000
1.420000
1962.800000
4515.380000
352.500000
12519.000000
421452.000000
1647.460000
19559.000000
3435.540000
3896.305000
304.010000
15000.000000
87876.000000
25421.000000
378.310000
18586.240000
2.000000
90394.000000
389.200000
14540.160000
10191.000000
620.600000
620.720000
1050.000000
23287.790000
391390.000000
166.310000
236.000000
100000.000000
25863.000000
10676.100000
1004.000000
165148.160000
839.000000
23.940000
12157.600000
9146.850000
22437.390000
8532.000000
16811.712000
11697.500000
1039.360000
6.000000
8347.310000
1621934.160000
248467.000000
5525.520000
0.050000
3702.000000
1434.860000
235.960000
184435.160000
1.000000
22775.960000
274.820000
2117.880000
944.790000
183247.400000
635119.800000
9674.154000
13713.700000
3750.000000
8164.933000
100608.000000
4327.400000
672.870000
7282.000000
2427.000000
6044.000000
874.000000
6044.000000
12088.000000
1.000000
25325.000000
5682.000000
142.000000
5606.000000
13486.920000
2427.000000
234651.582000
681.000000
3388.800000
86060.800000
26053041.246000
1076.400000
3677.570000
21537.600000
24608.520000
79692.200000
67230.900000
4367.221000
43.100000
126.100000
600.500000
5684.800000
2640.000000
21468.000000
84.130000
788.000000
239.270000
7493.000000
11.240000
4023.600000
400.400000
51352.050000
3676.310000
11046.000000
62926.500000
3683253.700000
4528.300000
97349.620000
627456.120000
12245.100000
33.270000
3338.286000
12809.560000
158587.800000
35702.000000
2711.000000
455.000000
7280.000000
18362.000000
14409.000000
149985.920000
56680.800000
227.844400
4073.431600
2392.000000
181212.050000
20401.936500
5783.000000
11484.000000
109284.220000
777.000000
235032.750000
20000.000000
1.700000
234689.140000
21592.200000
47968.350000
4.000000
12851.160000
261.741200
199869.600000
4490.000000
7.735000
690.421500
282.800000
1.019500
195.880500
25.306500
235106.400000
1.806000
449.130000
1323.100000
3475.557500
20681.000000
450.000000
6.660000
435.350000
146.000000
1248.000000
3155.550000
19734.000000
904.950000
12887.000000
10344.646500
373876.300000
29300.390000
2888.000000
4727.000000
101.890000
29638.230000
95.940000
11495.000000
64000.000000
244.740000
12982.800000
906.000000
3724.890000
413.000000
18213.400000
107481.000000
5017.000000
69078.280000
173056.100000
53040.000000
18001.000000
9357.410000
10946.000000
789.260000
4724.760000
684.348000
0.035400
2672.600000
2882179.300000
546.000000
248.150000
709.100000
0.119000
2915.000000
32.641000
2333179.800000
150.340000
1845.200000
527.100000
7.056000
14166.210000
14064.400000
4854.000000
4006.000000
10.560000
9802.000000
4060.070000
5298.000000
504.700000
14859.000000
4443.000000
37.800000
27350.400000
3908961.700000
2655.880000
1684.760000
2473.904500
28681.200000
222194.000000
9816.240000
1900328.000000
741.590000
280760.700000
25491.000000
54947.070000
500.000000
690.520000
136859.800000
30.000000
258.000000
1333.120000
117087.790000
1958.700000
1100.240000
12.755400
113163.620000
10.840000
1171.000000
319169.000000
5848.000000
989.000000
9.037000
45080.000000
253.000000
5268.795000
35100.000000
76092.240000
1321.400000
486.880000
1000.000000
2842.840000
4829.300000
372.000000
0.007000
157.650000
4536.220000
2960.160000
18.172000
261333.800000
208.600000
6213.000000
6902.700000
4578654.380500
97695.320000
7092.000000
5362.000000
14422.000000
7.000000
79450.050000
21943.160000
63.446000
92625.000000
4783389.000000
11293.760000
3.950000
447439.000000
5212.000000
204051.400000
2333.000000
20592.000000
1860.000000
54416.000000
14962.000000
2097.000000
23788.260000
4703.000000
12.900000
274806.000000
28731.000000
210.000000
282.500000
5330008.000000
40369.000000
1026.840000
48997.000000
105.000000
38913.000000
425.730000
29843.880000
1543.160000
36.050000
82414.500000
3200.000000
2930.200000
448.690000
28.560000
6782.000000
156734.498500
24834.050000
645.900000
75000.000000
1.000000
132514.450000
1042.000000
16638.600000
57223.200000
751.497000
3309.900000
191.490000
820.200000
5254.761000
15.171000
2227.800000
0.012000
20144.400000
4586.400000
235.200000
40925.700000
14.000000
819.000000
195412.200000
13872.600000
618.300000
6247.200000
726.540000
155.000000
4680.000000
54.645000
0.351000
12291.900000
390.000000
39.957000
4207.830000
340.200000
1758.000000
622.800000
1824.900000
2.580000
10223.100000
2816.100000
271.500000
3687.000000
1624.800000
6408.615000
48036.000000
13.000000
2759.133000
34648.800000
376.950000
186904.830000
196.500000
43.386000
24200.000000
66318972.243000
9920.000000
20177.700000
2309.000000
28999.000000
27327.000000
1892497.640000
116578.000000
1957990.000000
2923.000000
6665.000000
18446.000000
6378.480000
28587.000000
4468.000000
4959.000000
24884.000000
274896.000000
2083.000000
2116.730000
33854.000000
6936.000000
0.259000
1296.000000
123.164000
799.000000
52463.000000
431.000000
9088.000000
284986.000000
2890.810000
6827.000000
58496.080000
483.540000
2111.000000
86.700000
16000.000000
2085.530000
290.720000
1006.090000
152.050000
6231.000000
5353.050000
49747.000000
2268322.160000
134402.000000
2349.200000
1121.000000
1281.550000
16792.257000
864513.300000
18.200000
153.570000
215424.160000
2162.895000
27.320000
183054.900000
187.500000
4446.000000
81257.660000
742591.000000
291.200000
8916.090000
504220.850000
0.014000
12351980.000000
7113.070000
2473.000000
10032.060000
3889.626800
6921.440000
50920.150000
5864.360000
0.864000
53947.320000
150000.000000
22243.000000
216315.680000
316.000000
94685.000000
70131178.000000
8170.000000
1.740000
75000.500000
271562.000000
8.000000
2653.000000
28274.850000
167.670000
3.680000
3307.000000
1396.070000
1751418.000000
168.000000
5357.170000
4141.000000
5.000000
18077.000000
100.000000
3904.000000
689.700000
20.330000
674.000000
5952.000000
5250.000000
254.000000
4787.000000
246796.000000
748.000000
95.030000
156112.950000
82810.000000
14546.000000
6346.000000
455.000000
455.000000
5396.000000
2396.000000
2396.000000
4638.000000
4295.560000
65457.000000
212.230000
10190.000000
31.650000
150100.000000
6.840000
1398.000000
493.000000
3354.000000
15436.000000
19000.000000
307.720000
0.280000
270.000000
2.600000
534.650000
583.000000
521.340000
41.640000
0.020000
51.720000
4204.277000
115327.980000
277.980000
867.880000
52.460000
27.000000
301.180000
28091.280000
676479.300000
0.140000
0.200800
234.000000
472873.100000
5416.320000
0.140000
489060.600000
594.420000
690120.900000
2859.990000
8456.320000
277.000000
70.000000
285.600000
37650.020000
10.380000
19917.740000
25165.000000
3896.172000
64.000000
51000.761000
2152301.200000
5712.160000
19704.740000
53056.080000
46039.000000
9830.290000
35000.000000
3.000000
4299.050000
0.480000
14.100000
1.700000
4.070000
11569.470000
2658.000000
27989.000000
11197.420000
22270.290000
20091.420000
58800.000000
22.500000
2.000000
932.850000
797.550000
6503.400000
52.240000
28.957000
93816.422000
109391.800000
27482.084000
100304.260000
36105.016000
3243.461500
97.004500
8602.848500
7139.250000
50660.650000
301704.800000
1579243.900000
41051.400000
61383054.900000
2154725.400000
0.152000
131750.436500
4614895.750000
621341.800000
3.914000
4766246.900000
19767.600000
15551937.000000
3497753.700000
44295.650000
34025235.150000
52581.550000
13662212.200000
914932.659500
27564.193000
856801.038500
29963.000000
61599.605500
720.888500
58400.300000
33.250000
260149.900000
481403.950000
131361.753500
3664.150000
709481.850000
1161.118500
199405.950000
7852248.750000
382636.611000
1907495.500000
450659.100000
6303048.419500
81.000000
236119.773500
2002600.000000
1300223.817500
88963.700000
97896.360000
1938.000000
4428.187500
2860.030000
146327.160000
4888.520000
4737.880000
311751.590000
205.400000
6856.400000
37.860000
306226.200000
153.040000
0.350000
144777.227000
143.787000
2684.000000
12200.000000
0.030000
17883.000000
5000.000000
6401.250000
2675.670000
6230.960000
345.000000
0.010000
114424.000000
14773.500000
9001.780000
49593.500000
226.560000
10293.510000
24949.000000
5206.000000
655.060000
42463.000000
122.210000
73185.220000
3916.000000
